player_name,total_runs,balls_faced,dismissals,strike_rate,total_wickets,runs_conceded,balls_bowled,overs_bowled,economy_rate,player_ID,runs_per_dismissal,balls_per_run,cluster_id,improvement_plan
OC McCoy,8.0,5.0,0.0,160.0,11.0,242.0,173.0,28.83333333333333,8.39306358381503,Player_403,8.0,0.625,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
OF Smith,51.0,50.0,3.0,102.0,7.0,179.0,95.0,15.833333333333334,11.305263157894736,Player_404,17.0,0.9803921568627451,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
P Amarnath,0.0,0.0,0.0,0.0,7.0,241.0,132.0,22.0,10.954545454545457,Player_405,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
P Awana,5.0,14.0,3.0,35.714285714285715,43.0,1046.0,774.0,129.0,8.108527131782946,Player_406,1.6666666666666667,2.8,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
P Chopra,8.0,6.0,1.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,Player_407,8.0,0.75,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
P Dogra,127.0,141.0,12.0,90.0709219858156,0.0,0.0,0.0,0.0,0.0,Player_408,10.583333333333334,1.110236220472441,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
P Dubey,7.0,13.0,0.0,53.84615384615385,0.0,72.0,48.0,8.0,9.0,Player_409,7.0,1.8571428571428572,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
P Kumar,340.0,323.0,34.0,105.26315789473684,102.0,3342.0,2637.0,439.5,7.604095563139932,Player_410,10.0,0.95,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
P Negi,365.0,301.0,26.0,121.2624584717608,38.0,954.0,733.0,122.16666666666669,7.80900409276944,Player_411,14.038461538461538,0.8246575342465754,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
P Parameswaran,1.0,3.0,0.0,33.33333333333333,9.0,226.0,159.0,26.5,8.528301886792454,Player_412,1.0,3.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
P Prasanth,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,18.0,Player_413,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
P Ray Barman,19.0,25.0,1.0,76.0,0.0,56.0,24.0,4.0,14.0,Player_414,19.0,1.3157894736842106,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
P Sahu,19.0,13.0,0.0,146.15384615384613,3.0,152.0,107.0,17.833333333333332,8.52336448598131,Player_415,19.0,0.6842105263157895,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
P Simran Singh,64.0,67.0,6.0,95.52238805970148,0.0,0.0,0.0,0.0,0.0,Player_416,10.666666666666666,1.046875,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
P Suyal,0.0,0.0,0.0,0.0,2.0,154.0,107.0,17.833333333333332,8.63551401869159,Player_417,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
PA Patel,2848.0,2442.0,127.0,116.62571662571663,0.0,0.0,0.0,0.0,0.0,Player_418,22.4251968503937,0.8574438202247191,1,Elite performance. Focus on sustaining high-level metrics and advanced skills.
PA Reddy,164.0,167.0,10.0,98.20359281437123,0.0,0.0,0.0,0.0,0.0,Player_419,16.4,1.0182926829268293,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PBB Rajapaksa,206.0,137.0,9.0,150.36496350364962,0.0,0.0,0.0,0.0,0.0,Player_420,22.88888888888889,0.6650485436893204,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PC Valthaty,505.0,432.0,22.0,116.89814814814814,7.0,207.0,153.0,25.5,8.117647058823529,Player_421,22.954545454545453,0.8554455445544554,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PD Collingwood,203.0,159.0,4.0,127.67295597484276,5.0,101.0,90.0,15.0,6.733333333333333,Player_422,50.75,0.7832512315270936,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PH Solanki,0.0,0.0,0.0,0.0,2.0,39.0,36.0,6.0,6.5,Player_423,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
PJ Cummins,379.0,260.0,22.0,145.76923076923077,48.0,1405.0,995.0,165.83333333333334,8.472361809045225,Player_424,17.227272727272727,0.6860158311345647,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PJ Sangwan,26.0,47.0,8.0,55.319148936170215,44.0,1267.0,905.0,150.83333333333334,8.4,Player_425,3.25,1.8076923076923077,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
PK Garg,251.0,224.0,16.0,112.05357142857142,0.0,0.0,0.0,0.0,0.0,Player_426,15.6875,0.8924302788844621,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PM Sarvesh Kumar,1.0,2.0,0.0,50.0,1.0,42.0,31.0,5.166666666666667,8.129032258064516,Player_427,1.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
PN Mankad,4.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,Player_428,4.0,0.25,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PP Chawla,584.0,543.0,51.0,107.55064456721914,165.0,4368.0,3309.0,551.5,7.920217588395285,Player_429,11.450980392156863,0.9297945205479452,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PP Ojha,16.0,45.0,10.0,35.55555555555556,99.0,2399.0,1945.0,324.1666666666667,7.40051413881748,Player_430,1.6,2.8125,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
PP Shaw,1588.0,1106.0,61.0,143.58047016274864,0.0,0.0,0.0,0.0,0.0,Player_431,26.0327868852459,0.6964735516372796,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
PR Shah,92.0,97.0,8.0,94.84536082474226,0.0,0.0,0.0,0.0,0.0,Player_432,11.5,1.0543478260869565,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PSP Handscomb,6.0,12.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,Player_433,6.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
PV Tambe,18.0,39.0,1.0,46.15384615384615,28.0,866.0,674.0,112.33333333333331,7.70919881305638,Player_434,18.0,2.1666666666666665,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
PVD Chameera,43.0,32.0,3.0,134.375,11.0,393.0,278.0,46.333333333333336,8.482014388489208,Player_435,14.333333333333334,0.7441860465116279,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
PWH de Silva,39.0,50.0,8.0,78.0,27.0,499.0,382.0,63.66666666666666,7.837696335078534,Player_436,4.875,1.2820512820512822,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Pankaj Singh,7.0,12.0,2.0,58.333333333333336,11.0,472.0,311.0,51.833333333333336,9.106109324758842,Player_437,3.5,1.7142857142857142,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Parvez Rasool,17.0,20.0,2.0,85.0,4.0,273.0,200.0,33.333333333333336,8.19,Player_438,8.5,1.1764705882352942,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Q de Kock,2767.0,2113.0,86.0,130.9512541410317,0.0,0.0,0.0,0.0,0.0,Player_439,32.174418604651166,0.7636429345861945,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
R Ashwin,647.0,567.0,48.0,114.10934744268076,174.0,4596.0,4024.0,670.6666666666666,6.852882703777336,Player_440,13.479166666666666,0.8763523956723338,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Bhatia,342.0,290.0,29.0,117.9310344827586,82.0,2059.0,1661.0,276.8333333333333,7.437688139674895,Player_441,11.793103448275861,0.847953216374269,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Bishnoi,19.0,17.0,3.0,111.76470588235294,0.0,0.0,0.0,0.0,0.0,Player_442,6.333333333333333,0.8947368421052632,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Dhawan,190.0,176.0,9.0,107.95454545454544,26.0,819.0,632.0,105.33333333333331,7.775316455696203,Player_443,21.11111111111111,0.9263157894736842,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Dravid,2174.0,1918.0,77.0,113.34723670490096,0.0,0.0,0.0,0.0,0.0,Player_444,28.233766233766232,0.8822447102115916,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
R McLaren,159.0,178.0,8.0,89.32584269662921,14.0,558.0,372.0,62.0,9.0,Player_445,19.875,1.119496855345912,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Ninan,3.0,6.0,1.0,50.0,3.0,65.0,36.0,6.0,10.833333333333334,Player_446,3.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
R Parag,522.0,434.0,29.0,120.27649769585254,5.0,280.0,162.0,27.0,10.37037037037037,Player_447,18.0,0.8314176245210728,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Powell,250.0,174.0,11.0,143.67816091954023,0.0,17.0,7.0,1.1666666666666667,14.571428571428571,Player_448,22.727272727272727,0.696,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Rampaul,51.0,52.0,5.0,98.07692307692308,17.0,319.0,278.0,46.333333333333336,6.884892086330935,Player_449,10.2,1.0196078431372548,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Sai Kishore,0.0,0.0,0.0,0.0,6.0,122.0,98.0,16.333333333333332,7.469387755102042,Player_450,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
R Sanjay Yadav,0.0,2.0,1.0,0.0,0.0,23.0,14.0,2.333333333333333,9.857142857142856,Player_451,0.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
R Sathish,270.0,236.0,16.0,114.40677966101696,6.0,233.0,144.0,24.0,9.708333333333334,Player_452,16.875,0.8740740740740741,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Sharma,66.0,77.0,11.0,85.71428571428571,42.0,1100.0,935.0,155.83333333333334,7.0588235294117645,Player_453,6.0,1.1666666666666667,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
R Shepherd,58.0,43.0,3.0,134.88372093023256,4.0,98.0,57.0,9.5,10.31578947368421,Player_454,19.333333333333332,0.7413793103448276,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Shukla,19.0,23.0,2.0,82.6086956521739,7.0,217.0,130.0,21.666666666666668,10.015384615384615,Player_455,9.5,1.2105263157894737,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
R Tewatia,738.0,588.0,31.0,125.51020408163264,36.0,1102.0,852.0,142.0,7.76056338028169,Player_456,23.806451612903224,0.7967479674796748,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
R Vinay Kumar,310.0,289.0,26.0,107.26643598615917,127.0,3041.0,2186.0,364.3333333333333,8.346752058554438,Player_457,11.923076923076923,0.932258064516129,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RA Bawa,11.0,14.0,2.0,78.57142857142857,0.0,0.0,0.0,0.0,0.0,Player_458,5.5,1.2727272727272727,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RA Jadeja,2502.0,2049.0,100.0,122.10834553440704,141.0,4114.0,3262.0,543.6666666666666,7.5671367259350095,Player_459,25.02,0.8189448441247003,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
RA Shaikh,0.0,0.0,0.0,0.0,0.0,11.0,6.0,1.0,11.0,Player_460,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RA Tripathi,1798.0,1312.0,64.0,137.04268292682926,0.0,12.0,6.0,1.0,12.0,Player_461,28.09375,0.7296996662958843,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
RD Chahar,108.0,102.0,13.0,105.88235294117648,58.0,1497.0,1207.0,201.16666666666663,7.441590720795361,Player_462,8.307692307692308,0.9444444444444444,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RD Gaikwad,1207.0,945.0,32.0,127.72486772486774,0.0,0.0,0.0,0.0,0.0,Player_463,37.71875,0.7829328914664457,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
RE Levi,83.0,74.0,6.0,112.16216216216218,0.0,0.0,0.0,0.0,0.0,Player_464,13.833333333333334,0.891566265060241,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RE van der Merwe,159.0,144.0,12.0,110.41666666666669,25.0,515.0,455.0,75.83333333333333,6.791208791208792,Player_465,13.25,0.9056603773584906,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RG More,2.0,2.0,0.0,100.0,1.0,63.0,37.0,6.166666666666667,10.216216216216216,Player_466,2.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RG Sharma,5881.0,4632.0,203.0,126.96459412780656,16.0,462.0,349.0,58.16666666666666,7.94269340974212,Player_467,28.970443349753694,0.787621152865159,1,Elite performance. Focus on sustaining high-level metrics and advanced skills.
RJ Harris,117.0,112.0,12.0,104.46428571428572,47.0,1085.0,865.0,144.16666666666666,7.526011560693642,Player_468,9.75,0.9572649572649573,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RJ Peterson,32.0,32.0,3.0,100.0,3.0,70.0,48.0,8.0,8.75,Player_469,10.666666666666666,1.0,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RJ Quiney,103.0,105.0,7.0,98.09523809523807,0.0,0.0,0.0,0.0,0.0,Player_470,14.714285714285714,1.0194174757281553,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RK Bhui,7.0,18.0,2.0,38.88888888888889,0.0,0.0,0.0,0.0,0.0,Player_471,3.5,2.5714285714285716,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RK Singh,251.0,204.0,12.0,123.03921568627452,0.0,0.0,0.0,0.0,0.0,Player_472,20.916666666666668,0.8127490039840638,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RM Patidar,404.0,297.0,10.0,136.02693602693603,0.0,0.0,0.0,0.0,0.0,Player_473,40.4,0.7351485148514851,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RN ten Doeschate,326.0,238.0,17.0,136.9747899159664,3.0,94.0,83.0,13.833333333333334,6.795180722891566,Player_474,19.176470588235293,0.7300613496932515,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RP Meredith,0.0,1.0,1.0,0.0,14.0,412.0,289.0,48.16666666666666,8.55363321799308,Player_475,0.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RP Singh,52.0,78.0,15.0,66.66666666666666,100.0,2417.0,1874.0,312.3333333333333,7.738527214514408,Player_476,3.466666666666667,1.5,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RR Bhatkal,0.0,2.0,2.0,0.0,0.0,35.0,12.0,2.0,17.5,Player_477,0.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RR Bose,0.0,0.0,0.0,0.0,0.0,24.0,12.0,2.0,12.0,Player_478,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RR Pant,2851.0,2000.0,85.0,142.55,0.0,0.0,0.0,0.0,0.0,Player_479,33.54117647058823,0.701508242721852,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
RR Powar,67.0,64.0,3.0,104.6875,15.0,538.0,443.0,73.83333333333333,7.286681715575622,Player_480,22.333333333333332,0.9552238805970149,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RR Raje,20.0,18.0,1.0,111.11111111111111,7.0,214.0,144.0,24.0,8.916666666666666,Player_481,20.0,0.9,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RR Rossouw,53.0,51.0,6.0,103.921568627451,0.0,0.0,0.0,0.0,0.0,Player_482,8.833333333333334,0.9622641509433962,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RR Sarwan,73.0,78.0,3.0,93.5897435897436,0.0,0.0,0.0,0.0,0.0,Player_483,24.333333333333332,1.0684931506849316,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RS Bopara,531.0,468.0,19.0,113.46153846153844,13.0,301.0,213.0,35.5,8.47887323943662,Player_484,27.94736842105263,0.8813559322033898,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RS Gavaskar,2.0,8.0,1.0,25.0,0.0,8.0,6.0,1.0,8.0,Player_485,2.0,4.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RS Sodhi,4.0,2.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,Player_486,4.0,0.5,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RT Ponting,91.0,129.0,8.0,70.54263565891473,0.0,0.0,0.0,0.0,0.0,Player_487,11.375,1.4175824175824177,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
RV Gomez,50.0,53.0,7.0,94.33962264150944,6.0,130.0,97.0,16.166666666666668,8.041237113402062,Player_488,7.142857142857143,1.06,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RV Patel,31.0,32.0,2.0,96.875,0.0,22.0,20.0,3.333333333333333,6.6,Player_489,15.5,1.032258064516129,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
RV Uthappa,4954.0,3927.0,184.0,126.15227909345556,0.0,0.0,0.0,0.0,0.0,Player_490,26.92391304347826,0.7926927735163504,1,Elite performance. Focus on sustaining high-level metrics and advanced skills.
RW Price,0.0,0.0,0.0,0.0,0.0,33.0,18.0,3.0,11.0,Player_491,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Ramandeep Singh,45.0,42.0,2.0,107.14285714285714,6.0,55.0,41.0,6.833333333333333,8.048780487804878,Player_492,22.5,0.9333333333333333,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Rashid Khan,313.0,214.0,28.0,146.26168224299064,119.0,2411.0,2232.0,372.0,6.481182795698925,Player_493,11.178571428571429,0.6837060702875399,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Rasikh Salam,12.0,10.0,1.0,120.0,0.0,70.0,51.0,8.5,8.235294117647058,Player_494,12.0,0.8333333333333334,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Ravi Bishnoi,8.0,18.0,2.0,44.44444444444444,41.0,1083.0,878.0,146.33333333333334,7.400911161731207,Player_495,4.0,2.25,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Anirudha,136.0,121.0,8.0,112.39669421487604,0.0,0.0,0.0,0.0,0.0,Player_496,17.0,0.8897058823529411,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
S Aravind,59.0,59.0,3.0,100.0,48.0,1057.0,788.0,131.33333333333334,8.048223350253807,Player_497,19.666666666666668,1.0,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
S Badree,13.0,25.0,5.0,52.0,11.0,329.0,263.0,43.833333333333336,7.505703422053232,Player_498,2.6,1.9230769230769231,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Badrinath,1441.0,1245.0,48.0,115.7429718875502,0.0,0.0,0.0,0.0,0.0,Player_499,30.020833333333332,0.8639833448993754,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
S Chanderpaul,25.0,33.0,3.0,75.75757575757575,0.0,0.0,0.0,0.0,0.0,Player_500,8.333333333333334,1.32,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Dhawan,6244.0,5083.0,179.0,122.84084202242772,4.0,72.0,49.0,8.166666666666666,8.816326530612246,Player_501,34.88268156424581,0.8140614990390775,1,Elite performance. Focus on sustaining high-level metrics and advanced skills.
S Dube,688.0,541.0,28.0,127.17190388170056,5.0,176.0,111.0,18.5,9.513513513513514,Player_502,24.571428571428573,0.7863372093023255,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
S Gopal,180.0,173.0,13.0,104.04624277456648,50.0,1291.0,958.0,159.66666666666666,8.085594989561587,Player_503,13.846153846153847,0.9611111111111111,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
S Kaul,20.0,36.0,3.0,55.55555555555556,63.0,1772.0,1238.0,206.3333333333333,8.588045234248789,Player_504,6.666666666666667,1.8,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Kaushik,0.0,1.0,1.0,0.0,6.0,304.0,210.0,35.0,8.685714285714285,Player_505,0.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Ladda,0.0,10.0,2.0,0.0,5.0,225.0,141.0,23.5,9.574468085106384,Player_506,0.0,10.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Lamichhane,0.0,1.0,1.0,0.0,14.0,297.0,211.0,35.166666666666664,8.445497630331754,Player_507,0.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Midhun,0.0,0.0,0.0,0.0,0.0,29.0,13.0,2.1666666666666665,13.384615384615383,Player_508,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Nadeem,39.0,88.0,16.0,44.31818181818182,54.0,1800.0,1444.0,240.66666666666663,7.4792243767313025,Player_509,2.4375,2.2564102564102564,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Narwal,37.0,29.0,4.0,127.58620689655172,6.0,203.0,113.0,18.83333333333333,10.778761061946904,Player_510,9.25,0.7837837837837838,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
S Rana,91.0,82.0,5.0,110.97560975609755,0.0,18.0,16.0,2.6666666666666665,6.75,Player_511,18.2,0.9010989010989011,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
S Randiv,2.0,4.0,1.0,50.0,8.0,223.0,180.0,30.0,7.433333333333334,Player_512,2.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Sandeep Warrier,0.0,0.0,0.0,0.0,2.0,135.0,106.0,17.666666666666668,7.641509433962264,Player_513,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Sohal,368.0,311.0,18.0,118.32797427652731,0.0,0.0,0.0,0.0,0.0,Player_514,20.444444444444443,0.845108695652174,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
S Sreesanth,34.0,57.0,3.0,59.64912280701754,43.0,1221.0,947.0,157.83333333333334,7.736008447729672,Player_515,11.333333333333334,1.6764705882352942,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Sriram,31.0,38.0,2.0,81.57894736842105,0.0,49.0,18.0,3.0,16.333333333333332,Player_516,15.5,1.2258064516129032,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
S Tyagi,3.0,4.0,0.0,75.0,6.0,304.0,220.0,36.66666666666666,8.290909090909091,Player_517,3.0,1.3333333333333333,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
S Vidyut,145.0,115.0,8.0,126.08695652173914,1.0,22.0,13.0,2.1666666666666665,10.153846153846157,Player_518,18.125,0.7931034482758621,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SA Abbott,22.0,18.0,2.0,122.22222222222224,1.0,104.0,59.0,9.833333333333334,10.576271186440678,Player_519,11.0,0.8181818181818182,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SA Asnodkar,423.0,352.0,19.0,120.17045454545456,0.0,0.0,0.0,0.0,0.0,Player_520,22.263157894736842,0.8321513002364066,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SA Yadav,2644.0,1973.0,88.0,134.0091231626964,0.0,8.0,6.0,1.0,8.0,Player_521,30.045454545454547,0.7462178517397882,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
SB Bangar,49.0,58.0,6.0,84.48275862068965,6.0,221.0,153.0,25.5,8.666666666666666,Player_522,8.166666666666666,1.183673469387755,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SB Jakati,28.0,30.0,2.0,93.33333333333331,50.0,1474.0,1101.0,183.5,8.032697547683924,Player_523,14.0,1.0714285714285714,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SB Joshi,6.0,16.0,2.0,37.5,1.0,82.0,55.0,9.166666666666666,8.945454545454545,Player_524,3.0,2.6666666666666665,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SB Styris,131.0,134.0,7.0,97.76119402985076,9.0,278.0,222.0,37.0,7.513513513513513,Player_525,18.714285714285715,1.0229007633587786,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SB Wagh,2.0,3.0,2.0,66.66666666666666,5.0,147.0,108.0,18.0,8.166666666666666,Player_526,1.0,1.5,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SC Ganguly,1349.0,1326.0,54.0,101.73453996983407,12.0,370.0,280.0,46.66666666666666,7.928571428571429,Player_527,24.98148148148148,0.9829503335804299,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
SC Kuggeleijn,0.0,0.0,0.0,0.0,2.0,71.0,50.0,8.333333333333334,8.52,Player_528,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SD Chitnis,99.0,92.0,7.0,107.6086956521739,2.0,62.0,38.0,6.333333333333333,9.789473684210527,Player_529,14.142857142857142,0.9292929292929293,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SD Lad,15.0,13.0,1.0,115.38461538461536,0.0,0.0,0.0,0.0,0.0,Player_530,15.0,0.8666666666666667,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SE Bond,1.0,2.0,1.0,50.0,9.0,225.0,191.0,31.83333333333333,7.068062827225131,Player_531,1.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SE Marsh,2489.0,1913.0,65.0,130.10977522216413,0.0,0.0,0.0,0.0,0.0,Player_532,38.292307692307695,0.7685817597428686,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
SE Rutherford,106.0,107.0,7.0,99.06542056074768,1.0,60.0,46.0,7.666666666666667,7.826086956521739,Player_533,15.142857142857142,1.009433962264151,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SJ Srivastava,5.0,5.0,1.0,100.0,15.0,444.0,306.0,51.0,8.705882352941176,Player_534,5.0,1.0,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SK Raina,5536.0,4177.0,168.0,132.53531242518554,30.0,1139.0,930.0,155.0,7.348387096774194,Player_535,32.95238095238095,0.7545158959537572,1,Elite performance. Focus on sustaining high-level metrics and advanced skills.
SK Trivedi,42.0,61.0,8.0,68.85245901639344,73.0,1944.0,1557.0,259.5,7.491329479768786,Player_536,5.25,1.4523809523809523,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SK Warne,198.0,219.0,19.0,90.41095890410958,60.0,1465.0,1223.0,203.8333333333333,7.187244480784955,Player_537,10.421052631578947,1.106060606060606,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
